2.059762775897979736e-01,1.384302973747253418e-01,8.565180003643035889e-02,4.531722143292427063e-02,9.365558624267578125e-02,1.027190312743186951e-01,2.718997299671173096e-01,2.451443821191787720e-01,1.324000000000000000e+03
2.445556074380874634e-01,1.798546314239501953e-01,1.046883463859558105e-01,2.276647090911865234e-02,4.415315762162208557e-02,4.863746091723442078e-02,1.237126067280769348e-01,2.035956382751464844e-01,2.899000000000000000e+03
1.524005234241485596e-01,9.097930788993835449e-02,7.629467546939849854e-02,9.589201956987380981e-02,1.348591595888137817e-01,1.423708945512771606e-01,3.466152846813201904e-01,2.557710707187652588e-01,8.520000000000000000e+03
1.455810368061065674e-01,9.093309193849563599e-02,7.707043737173080444e-02,1.240804344415664673e-01,1.563266366720199585e-01,1.730014681816101074e-01,3.693766593933105469e-01,3.728165328502655029e-01,8.156000000000000000e+03
1.571673601865768433e-01,7.394143193960189819e-02,7.624740898609161377e-02,1.292517036199569702e-01,1.836734712123870850e-01,1.020408198237419128e-01,3.777022063732147217e-01,3.967213630676269531e-01,1.470000000000000000e+02
1.518189013004302979e-01,9.951366484165191650e-02,7.800947874784469604e-02,8.654515445232391357e-02,1.232781410217285156e-01,1.346876323223114014e-01,3.369188904762268066e-01,2.425947636365890503e-01,7.187000000000000000e+03
2.138323485851287842e-01,1.279066503047943115e-01,8.220774680376052856e-02,5.333181843161582947e-02,9.756652265787124634e-02,1.143961772322654724e-01,2.730031907558441162e-01,2.192807644605636597e-01,8.794000000000000000e+03
1.473331302404403687e-01,9.531860798597335815e-02,7.662563771009445190e-02,9.754171967506408691e-02,1.345286369323730469e-01,1.468200236558914185e-01,3.491406142711639404e-01,3.058795034885406494e-01,8.868000000000000000e+03
1.044414490461349487e-01,9.107948839664459229e-02,9.150791913270950317e-02,9.523809701204299927e-02,5.714285746216773987e-02,7.619047909975051880e-02,2.930612266063690186e-01,4.602954685688018799e-01,1.050000000000000000e+02
1.364413052797317505e-01,9.134869277477264404e-02,7.518750429153442383e-02,8.390244096517562866e-02,1.258536577224731445e-01,1.443902403116226196e-01,3.380862176418304443e-01,3.276211619377136230e-01,2.050000000000000000e+03
2.538344562053680420e-01,1.744123250246047974e-01,1.112374439835548401e-01,1.912829652428627014e-02,3.456756472587585449e-02,4.440497234463691711e-02,1.232852339744567871e-01,1.408457458019256592e-01,7.319000000000000000e+03
1.579353511333465576e-01,9.812865406274795532e-02,7.750807702541351318e-02,1.016607955098152161e-01,1.378963291645050049e-01,1.607112884521484375e-01,3.529674708843231201e-01,3.007872700691223145e-01,5.961000000000000000e+03
1.952507495880126953e-01,1.233802363276481628e-01,8.044876903295516968e-02,6.967331469058990479e-02,1.016189679503440857e-01,1.182422637939453125e-01,2.844334840774536133e-01,2.143051326274871826e-01,6.918000000000000000e+03
1.325044333934783936e-01,8.288004249334335327e-02,8.160510659217834473e-02,1.051567271351814270e-01,1.440849304199218750e-01,1.627907007932662964e-01,3.540101051330566406e-01,3.262429535388946533e-01,1.978000000000000000e+03
